Symbol,Increased_25_pct,Start_Date,End_Date,Percentage_Change,In_2020,Start_Month,End_Month
SUNPHARMA,Yes,2018-03-07,2018-09-03,25.03%,No,3,9
SUNPHARMA,Yes,2018-04-02,2018-10-01,25.35%,No,4,10
SUNPHARMA,Yes,2018-05-15,2018-11-12,26.17%,No,5,11
SUNPHARMA,Yes,2021-02-01,2021-08-02,32.47%,No,2,8
SUNPHARMA,Yes,2021-03-01,2021-08-30,30.58%,No,3,8
SUNPHARMA,Yes,2021-04-01,2021-09-28,27.24%,No,4,9
SUNPHARMA,Yes,2021-07-05,2022-01-03,25.14%,No,7,1
SUNPHARMA,Yes,2022-06-17,2022-12-14,26.49%,No,6,12
SUNPHARMA,Yes,2023-09-01,2024-02-28,42.73%,No,9,2
SUNPHARMA,Yes,2023-09-04,2024-03-04,40.77%,No,9,3
SUNPHARMA,Yes,2023-10-03,2024-04-01,43.55%,No,10,4
SUNPHARMA,Yes,2023-11-01,2024-04-29,37.10%,No,11,4
SUNPHARMA,Yes,2023-11-03,2024-05-02,33.88%,No,11,5
SUNPHARMA,Yes,2024-01-30,2024-07-29,26.74%,No,1,7
SUPREMEIND,Yes,2015-11-30,2016-05-30,44.87%,No,11,5
SUPREMEIND,Yes,2015-12-01,2016-05-30,46.90%,No,12,5
SUPREMEIND,Yes,2015-12-04,2016-06-01,42.18%,No,12,6
SUPREMEIND,Yes,2016-01-01,2016-06-29,33.18%,No,1,6
SUPREMEIND,Yes,2016-01-04,2016-07-04,31.55%,No,1,7
SUPREMEIND,Yes,2016-02-01,2016-08-01,27.23%,No,2,8
SUPREMEIND,Yes,2016-03-01,2016-08-29,34.37%,No,3,8
SUPREMEIND,Yes,2016-03-08,2016-09-06,25.92%,No,3,9
SUPREMEIND,Yes,2016-04-01,2016-09-28,25.32%,No,4,9
SUPREMEIND,Yes,2017-07-21,2018-01-17,28.26%,No,7,1
SUPREMEIND,Yes,2021-04-08,2021-10-05,28.01%,No,4,10
SUPREMEIND,Yes,2022-05-10,2022-11-07,25.63%,No,5,11
SUPREMEIND,Yes,2022-06-01,2022-11-28,28.79%,No,6,11
SUPREMEIND,Yes,2022-06-06,2022-12-05,34.31%,No,6,12
SUPREMEIND,Yes,2022-07-01,2022-12-28,38.59%,No,7,12
SUPREMEIND,Yes,2022-08-01,2023-01-30,34.76%,No,8,1
SUPREMEIND,Yes,2022-08-05,2023-02-01,35.80%,No,8,2
SUPREMEIND,Yes,2022-09-01,2023-02-28,40.75%,No,9,2
SUPREMEIND,Yes,2022-09-02,2023-03-01,38.33%,No,9,3
SUPREMEIND,Yes,2022-10-07,2023-04-05,26.18%,No,10,4
SUPREMEIND,Yes,2022-10-31,2023-05-02,27.00%,No,10,5
SUPREMEIND,Yes,2023-02-01,2023-07-31,41.14%,No,2,7
SUPREMEIND,Yes,2023-05-02,2023-10-30,65.60%,No,5,10
SUZLON,Yes,2016-02-11,2016-08-09,29.84%,No,2,8
SUZLON,Yes,2016-03-15,2016-09-12,25.45%,No,3,9
SUZLON,Yes,2016-09-29,2017-03-28,27.24%,No,9,3
SUZLON,Yes,2016-10-03,2017-04-03,26.73%,No,10,4
SUZLON,Yes,2016-11-01,2017-05-02,37.09%,No,11,5
SUZLON,Yes,2016-12-01,2017-05-30,29.39%,No,12,5
SUZLON,Yes,2016-12-05,2017-06-05,35.49%,No,12,6
SUZLON,Yes,2017-01-02,2017-07-03,34.52%,No,1,7
SUZLON,Yes,2021-04-05,2021-10-04,37.37%,No,4,10
SUZLON,Yes,2021-05-03,2021-11-01,36.89%,No,5,11
SUZLON,Yes,2021-07-07,2022-01-03,28.14%,No,7,1
SUZLON,Yes,2021-08-02,2022-01-31,81.06%,No,8,1
SUZLON,Yes,2021-08-05,2022-02-01,76.98%,No,8,2
SUZLON,Yes,2021-09-01,2022-02-28,55.37%,No,9,2
SUZLON,Yes,2021-10-01,2022-03-30,43.85%,No,10,3
SUZLON,Yes,2022-06-06,2022-12-05,32.01%,No,6,12
SUZLON,Yes,2022-07-01,2022-12-28,62.15%,No,7,12
SUZLON,Yes,2023-02-01,2023-07-31,105.98%,No,2,7
SUZLON,Yes,2023-03-01,2023-08-28,179.76%,No,3,8
SUZLON,Yes,2023-05-02,2023-10-30,289.51%,No,5,10
SUZLON,Yes,2023-06-01,2023-11-28,249.33%,No,6,11
SUZLON,Yes,2023-11-01,2024-04-29,32.91%,No,11,4
SUZLON,Yes,2024-04-01,2024-09-30,93.59%,No,4,9
SWIGGY,Yes,2025-02-28,2025-08-28,25.80%,No,2,8
SWIGGY,Yes,2025-03-03,2025-09-01,31.32%,No,3,9
SWIGGY,Yes,2025-04-01,2025-09-29,25.49%,No,4,9
SWIGGY,Yes,2025-04-07,2025-10-06,31.04%,No,4,10
SWIGGY,Yes,2025-05-02,2025-10-29,37.81%,No,5,10
SWIGGY,Yes,2025-05-08,2025-11-04,31.14%,No,5,11
TATACOMM,Yes,2016-02-04,2016-08-02,27.17%,No,2,8
TATACOMM,Yes,2016-03-01,2016-08-29,60.78%,No,3,8
TATACOMM,Yes,2016-03-08,2016-09-06,53.32%,No,3,9
TATACOMM,Yes,2016-04-01,2016-09-28,43.55%,No,4,9
TATACOMM,Yes,2016-04-04,2016-10-03,49.38%,No,4,10
TATACOMM,Yes,2016-05-02,2016-11-01,55.74%,No,5,11
TATACOMM,Yes,2016-06-01,2016-11-28,50.22%,No,6,11
TATACOMM,Yes,2016-06-06,2016-12-05,47.25%,No,6,12
TATACOMM,Yes,2016-07-01,2016-12-28,28.41%,No,7,12
TATACOMM,Yes,2016-07-04,2017-01-02,31.09%,No,7,1
TATACOMM,Yes,2016-08-01,2017-01-30,68.08%,No,8,1
TATACOMM,Yes,2016-08-05,2017-02-01,59.73%,No,8,2
TATACOMM,Yes,2016-09-01,2017-02-28,44.21%,No,9,2
TATACOMM,Yes,2016-09-02,2017-03-01,43.67%,No,9,3
TATACOMM,Yes,2016-10-03,2017-04-03,28.75%,No,10,4
TATACOMM,Yes,2021-01-06,2021-07-05,28.11%,No,1,7
TATACOMM,Yes,2022-12-16,2023-06-14,25.85%,No,12,6
TATACOMM,Yes,2023-02-01,2023-07-31,51.41%,No,2,7
TATACOMM,Yes,2023-05-02,2023-10-30,32.87%,No,5,10
TATACONSUM,Yes,2016-02-11,2016-08-09,38.31%,No,2,8
TATACONSUM,Yes,2016-03-01,2016-08-29,29.71%,No,3,8
TATACONSUM,Yes,2016-04-08,2016-10-05,32.36%,No,4,10
TATACONSUM,Yes,2016-11-09,2017-05-08,25.18%,No,11,5
TATACONSUM,Yes,2016-12-05,2017-06-05,25.31%,No,12,6
TATACONSUM,Yes,2017-01-06,2017-07-05,25.27%,No,1,7
TATACONSUM,Yes,2017-02-01,2017-07-31,32.33%,No,2,7
TATACONSUM,Yes,2017-03-06,2017-09-04,38.95%,No,3,9
TATACONSUM,Yes,2017-05-02,2017-10-30,48.09%,No,5,10
TATACONSUM,Yes,2017-05-05,2017-11-01,54.02%,No,5,11
TATACONSUM,Yes,2017-06-01,2017-11-28,94.42%,No,6,11
TATACONSUM,Yes,2017-06-05,2017-12-04,85.44%,No,6,12
TATACONSUM,Yes,2017-07-03,2018-01-01,112.53%,No,7,1
TATACONSUM,Yes,2017-08-01,2018-01-29,82.72%,No,8,1
TATACONSUM,Yes,2017-08-07,2018-02-05,60.22%,No,8,2
TATACONSUM,Yes,2017-09-01,2018-02-28,39.42%,No,9,2
TATACONSUM,Yes,2017-09-04,2018-03-05,42.60%,No,9,3
TATACONSUM,Yes,2017-10-03,2018-04-02,34.15%,No,10,4
TATACONSUM,Yes,2017-11-01,2018-04-30,30.62%,No,11,4
TATACONSUM,Yes,2018-12-31,2019-07-01,25.11%,No,12,7
TATACONSUM,Yes,2019-04-01,2019-09-30,34.07%,No,4,9
TATACONSUM,Yes,2021-01-01,2021-06-30,26.14%,No,1,6
TATAELXSI,Yes,2016-10-27,2017-04-25,28.49%,No,10,4
TATAELXSI,Yes,2016-11-09,2017-05-08,28.19%,No,11,5
TATAELXSI,Yes,2017-03-14,2017-09-11,25.74%,No,3,9
TATAELXSI,Yes,2017-05-23,2017-11-20,29.40%,No,5,11
TATAELXSI,Yes,2017-06-01,2017-11-28,42.12%,No,6,11
TATAELXSI,Yes,2017-07-24,2018-01-22,29.11%,No,7,1
TATAELXSI,Yes,2017-08-02,2018-01-29,26.64%,No,8,1
TATAELXSI,Yes,2017-08-28,2018-02-26,25.47%,No,8,2
TATAELXSI,Yes,2017-09-01,2018-02-28,26.90%,No,9,2
TATAELXSI,Yes,2017-11-01,2018-04-30,45.02%,No,11,4
TATAELXSI,Yes,2017-12-01,2018-05-30,34.55%,No,12,5
TATAELXSI,Yes,2017-12-04,2018-06-04,30.42%,No,12,6
TATAELXSI,Yes,2018-01-01,2018-07-02,39.39%,No,1,7
TATAELXSI,Yes,2018-02-01,2018-07-31,40.47%,No,2,7
TATAELXSI,Yes,2018-02-02,2018-08-01,45.60%,No,2,8
TATAELXSI,Yes,2018-03-01,2018-08-28,36.77%,No,3,8
TATAELXSI,Yes,2021-01-01,2021-06-30,133.40%,No,1,6
TATAELXSI,Yes,2021-04-01,2021-09-28,107.02%,No,4,9
TATAELXSI,Yes,2021-04-05,2021-10-04,108.89%,No,4,10
TATAELXSI,Yes,2021-06-04,2021-12-01,67.10%,No,6,12
TATAELXSI,Yes,2021-07-01,2021-12-28,30.29%,No,7,12
TATAELXSI,Yes,2021-09-02,2022-03-02,33.35%,No,9,3
TATAELXSI,Yes,2021-10-01,2022-03-30,55.58%,No,10,3
TATAPOWER,Yes,2016-02-03,2016-08-01,26.21%,No,2,8
TATAPOWER,Yes,2016-03-01,2016-08-29,30.05%,No,3,8
TATAPOWER,Yes,2016-03-08,2016-09-06,33.62%,No,3,9
TATAPOWER,Yes,2017-07-07,2018-01-03,25.47%,No,7,1
TATAPOWER,Yes,2021-01-01,2021-06-30,59.82%,No,1,6
TATAPOWER,Yes,2021-01-04,2021-07-05,60.84%,No,1,7
TATAPOWER,Yes,2021-04-01,2021-09-28,34.98%,No,4,9
TATAPOWER,Yes,2021-04-05,2021-10-04,65.17%,No,4,10
TATAPOWER,Yes,2021-05-03,2021-11-01,126.07%,No,5,11
TATAPOWER,Yes,2021-06-01,2021-11-29,111.54%,No,6,11
TATAPOWER,Yes,2021-06-04,2021-12-01,110.82%,No,6,12
TATAPOWER,Yes,2021-07-01,2021-12-28,82.61%,No,7,12
TATAPOWER,Yes,2021-08-02,2022-01-31,84.38%,No,8,1
TATAPOWER,Yes,2021-08-05,2022-02-01,85.69%,No,8,2
TATAPOWER,Yes,2021-09-01,2022-02-28,67.20%,No,9,2
TATAPOWER,Yes,2021-09-02,2022-03-02,68.71%,No,9,3
TATAPOWER,Yes,2021-10-01,2022-03-30,47.60%,No,10,3
TATAPOWER,Yes,2021-10-04,2022-04-04,49.44%,No,10,4
TATAPOWER,Yes,2023-11-01,2024-04-29,89.11%,No,11,4
TATAPOWER,Yes,2023-11-03,2024-05-02,87.18%,No,11,5
TATAPOWER,Yes,2023-12-01,2024-05-29,56.83%,No,12,5
TATAPOWER,Yes,2023-12-04,2024-06-03,62.16%,No,12,6
TATASTEEL,Yes,2015-11-30,2016-05-30,40.76%,No,11,5
TATASTEEL,Yes,2015-12-01,2016-05-30,35.70%,No,12,5
TATASTEEL,Yes,2015-12-04,2016-06-01,38.25%,No,12,6
TATASTEEL,Yes,2016-01-04,2016-07-04,28.94%,No,1,7
TATASTEEL,Yes,2016-02-01,2016-08-01,49.65%,No,2,8
TATASTEEL,Yes,2016-03-01,2016-08-29,48.68%,No,3,8
TATASTEEL,Yes,2016-03-08,2016-09-06,35.18%,No,3,9
TATASTEEL,Yes,2016-04-05,2016-10-03,25.35%,No,4,10
TATASTEEL,Yes,2016-05-04,2016-11-01,29.92%,No,5,11
TATASTEEL,Yes,2016-06-01,2016-11-28,25.17%,No,6,11
TATASTEEL,Yes,2016-06-06,2016-12-05,25.15%,No,6,12
TATASTEEL,Yes,2016-07-04,2017-01-02,25.56%,No,7,1
TATASTEEL,Yes,2016-08-01,2017-01-30,26.64%,No,8,1
TATASTEEL,Yes,2016-08-09,2017-02-06,26.12%,No,8,2
TATASTEEL,Yes,2016-09-01,2017-02-28,28.86%,No,9,2
TATASTEEL,Yes,2016-09-02,2017-03-01,33.71%,No,9,3
TATASTEEL,Yes,2016-10-03,2017-04-03,26.90%,No,10,4
TATASTEEL,Yes,2017-05-02,2017-10-30,64.26%,No,5,10
TATASTEEL,Yes,2021-01-01,2021-06-30,85.46%,No,1,6
TATASTEEL,Yes,2021-04-01,2021-09-28,51.74%,No,4,9
TATASTEEL,Yes,2022-07-01,2022-12-28,26.02%,No,7,12
TATASTEEL,Yes,2023-11-01,2024-04-29,43.57%,No,11,4
TCS,Yes,2017-07-27,2018-01-23,25.63%,No,7,1
TCS,Yes,2017-08-01,2018-01-29,28.52%,No,8,1
TCS,Yes,2017-09-04,2018-03-05,27.09%,No,9,3
TCS,Yes,2017-10-23,2018-04-23,32.39%,No,10,4
TCS,Yes,2017-11-01,2018-04-30,36.02%,No,11,4
TCS,Yes,2017-11-02,2018-05-02,33.58%,No,11,5
TCS,Yes,2017-12-01,2018-05-30,33.94%,No,12,5
TCS,Yes,2017-12-04,2018-06-04,33.94%,No,12,6
TCS,Yes,2018-01-01,2018-07-02,41.46%,No,1,7
TCS,Yes,2018-02-02,2018-08-01,26.64%,No,2,8
TCS,Yes,2018-03-01,2018-08-28,37.65%,No,3,8
TCS,Yes,2018-03-05,2018-09-03,33.56%,No,3,9
TCS,Yes,2018-04-02,2018-10-01,56.64%,No,4,10
TECHM,Yes,2017-05-29,2017-11-27,34.55%,No,5,11
TECHM,Yes,2017-06-01,2017-11-28,28.62%,No,6,11
TECHM,Yes,2017-06-12,2017-12-11,28.99%,No,6,12
TECHM,Yes,2017-07-03,2018-01-01,35.08%,No,7,1
TECHM,Yes,2017-08-01,2018-01-29,50.28%,No,8,1
TECHM,Yes,2017-08-07,2018-02-05,54.80%,No,8,2
TECHM,Yes,2017-09-01,2018-02-28,44.70%,No,9,2
TECHM,Yes,2017-09-04,2018-03-05,51.61%,No,9,3
TECHM,Yes,2017-10-03,2018-04-02,38.20%,No,10,4
TECHM,Yes,2017-11-01,2018-04-30,37.28%,No,11,4
TECHM,Yes,2017-11-02,2018-05-02,41.59%,No,11,5
TECHM,Yes,2017-12-01,2018-05-30,45.33%,No,12,5
TECHM,Yes,2017-12-04,2018-06-04,47.69%,No,12,6
TECHM,Yes,2018-01-01,2018-07-02,30.63%,No,1,7
TECHM,Yes,2018-03-07,2018-09-03,25.20%,No,3,9
TECHM,Yes,2018-04-03,2018-10-01,26.11%,No,4,10
TECHM,Yes,2021-02-01,2021-08-02,32.01%,No,2,8
TECHM,Yes,2021-03-01,2021-08-30,55.69%,No,3,8
TECHM,Yes,2021-04-01,2021-09-28,46.35%,No,4,9
TECHM,Yes,2021-07-01,2021-12-28,72.60%,No,7,12
TECHM,Yes,2024-05-02,2024-10-29,36.55%,No,5,10
TIINDIA,Yes,2018-03-23,2018-09-19,26.34%,No,3,9
TIINDIA,Yes,2018-04-04,2018-10-01,25.52%,No,4,10
TIINDIA,Yes,2018-05-02,2018-10-29,28.41%,No,5,10
TIINDIA,Yes,2018-05-07,2018-11-05,29.65%,No,5,11
TIINDIA,Yes,2018-06-01,2018-11-28,35.14%,No,6,11
TIINDIA,Yes,2018-06-04,2018-12-03,38.61%,No,6,12
TIINDIA,Yes,2018-07-02,2018-12-31,53.90%,No,7,12
TIINDIA,Yes,2018-07-05,2019-01-01,50.07%,No,7,1
TIINDIA,Yes,2018-08-01,2019-01-28,39.18%,No,8,1
TIINDIA,Yes,2018-08-06,2019-02-04,34.33%,No,8,2
TIINDIA,Yes,2018-09-03,2019-03-05,29.88%,No,9,3
TIINDIA,Yes,2018-10-01,2019-04-01,31.22%,No,10,4
TIINDIA,Yes,2018-11-01,2019-04-30,28.40%,No,11,4
TIINDIA,Yes,2018-11-02,2019-05-02,27.78%,No,11,5
TIINDIA,Yes,2018-12-03,2019-06-03,27.10%,No,12,6
TIINDIA,Yes,2019-01-15,2019-07-15,25.30%,No,1,7
TIINDIA,Yes,2021-01-01,2021-06-30,46.67%,No,1,6
TIINDIA,Yes,2021-02-01,2021-08-02,38.60%,No,2,8
TIINDIA,Yes,2021-03-01,2021-08-30,26.54%,No,3,8
TIINDIA,Yes,2022-04-01,2022-09-28,63.70%,No,4,9
TITAN,Yes,2016-02-25,2016-08-23,26.45%,No,2,8
TITAN,Yes,2016-03-08,2016-09-06,28.91%,No,3,9
TITAN,Yes,2016-10-13,2017-04-11,25.39%,No,10,4
TITAN,Yes,2016-11-01,2017-05-02,30.16%,No,11,5
TITAN,Yes,2016-12-01,2017-05-30,44.60%,No,12,5
TITAN,Yes,2016-12-05,2017-06-05,69.36%,No,12,6
TITAN,Yes,2017-01-02,2017-07-03,59.43%,No,1,7
TITAN,Yes,2017-02-01,2017-07-31,47.82%,No,2,7
TITAN,Yes,2017-03-01,2017-08-28,40.41%,No,3,8
TITAN,Yes,2017-04-03,2017-10-03,31.26%,No,4,10
TITAN,Yes,2017-05-02,2017-10-30,28.07%,No,5,10
TITAN,Yes,2017-05-05,2017-11-01,30.40%,No,5,11
TITAN,Yes,2017-06-01,2017-11-28,74.64%,No,6,11
TITAN,Yes,2017-06-05,2017-12-04,46.49%,No,6,12
TITAN,Yes,2017-07-03,2018-01-01,60.88%,No,7,1
TITAN,Yes,2017-08-01,2018-01-29,66.16%,No,8,1
TITAN,Yes,2017-08-07,2018-02-05,30.49%,No,8,2
TITAN,Yes,2017-09-01,2018-02-28,33.03%,No,9,2
TITAN,Yes,2017-09-04,2018-03-05,32.12%,No,9,3
TITAN,Yes,2017-11-01,2018-04-30,54.02%,No,11,4
TITAN,Yes,2018-12-31,2019-07-01,42.13%,No,12,7
TITAN,Yes,2021-04-01,2021-09-28,36.88%,No,4,9
TITAN,Yes,2021-07-01,2021-12-28,37.08%,No,7,12
TORNTPHARM,Yes,2016-02-25,2016-08-23,26.74%,No,2,8
TORNTPHARM,Yes,2016-03-01,2016-08-29,27.02%,No,3,8
TORNTPHARM,Yes,2016-03-08,2016-09-06,25.72%,No,3,9
TORNTPHARM,Yes,2018-04-02,2018-10-01,30.93%,No,4,10
TORNTPHARM,Yes,2018-05-21,2018-11-19,25.62%,No,5,11
TORNTPHARM,Yes,2018-06-05,2018-12-03,25.78%,No,6,12
TORNTPHARM,Yes,2018-07-05,2019-01-01,25.04%,No,7,1
TORNTPHARM,Yes,2022-12-30,2023-06-28,27.70%,No,12,6
TORNTPHARM,Yes,2023-01-12,2023-07-11,27.25%,No,1,7
TORNTPHARM,Yes,2023-02-01,2023-07-31,32.17%,No,2,7
TORNTPHARM,Yes,2023-08-07,2024-02-05,28.87%,No,8,2
TORNTPHARM,Yes,2023-09-01,2024-02-28,47.55%,No,9,2
TORNTPHARM,Yes,2023-09-04,2024-03-04,48.51%,No,9,3
TORNTPHARM,Yes,2023-10-03,2024-04-01,43.47%,No,10,4
TORNTPHARM,Yes,2023-11-01,2024-04-29,41.14%,No,11,4
TORNTPHARM,Yes,2023-11-03,2024-05-02,37.33%,No,11,5
TORNTPHARM,Yes,2023-12-01,2024-05-29,27.22%,No,12,5
TORNTPHARM,Yes,2024-04-01,2024-09-30,27.22%,No,4,9
TORNTPOWER,Yes,2016-10-03,2017-04-03,31.11%,No,10,4
TORNTPOWER,Yes,2016-11-01,2017-05-02,27.19%,No,11,5
TORNTPOWER,Yes,2017-05-03,2017-10-30,25.78%,No,5,10
TORNTPOWER,Yes,2017-05-05,2017-11-01,30.84%,No,5,11
TORNTPOWER,Yes,2017-06-01,2017-11-28,52.10%,No,6,11
TORNTPOWER,Yes,2017-06-05,2017-12-04,44.22%,No,6,12
TORNTPOWER,Yes,2017-07-03,2018-01-01,59.81%,No,7,1
TORNTPOWER,Yes,2017-08-01,2018-01-29,54.32%,No,8,1
TORNTPOWER,Yes,2017-08-07,2018-02-05,25.37%,No,8,2
TORNTPOWER,Yes,2017-09-01,2018-02-28,25.34%,No,9,2
TORNTPOWER,Yes,2019-01-28,2019-07-29,26.99%,No,1,7
TORNTPOWER,Yes,2019-02-01,2019-07-31,26.28%,No,2,7
TORNTPOWER,Yes,2019-02-18,2019-08-19,25.15%,No,2,8
TORNTPOWER,Yes,2021-01-01,2021-06-30,47.58%,No,1,6
TORNTPOWER,Yes,2021-03-01,2021-08-30,28.99%,No,3,8
TORNTPOWER,Yes,2021-04-12,2021-10-11,36.47%,No,4,10
TORNTPOWER,Yes,2022-12-09,2023-06-07,35.87%,No,12,6
TORNTPOWER,Yes,2023-03-06,2023-09-04,36.31%,No,3,9
TORNTPOWER,Yes,2023-09-04,2024-03-04,64.02%,No,9,3
TORNTPOWER,Yes,2023-11-01,2024-04-29,115.66%,No,11,4
TORNTPOWER,Yes,2023-12-01,2024-05-29,54.42%,No,12,5
TORNTPOWER,Yes,2024-04-01,2024-09-30,32.35%,No,4,9
TRENT,Yes,2016-02-03,2016-08-01,26.02%,No,2,8
TRENT,Yes,2016-03-01,2016-08-29,40.71%,No,3,8
TRENT,Yes,2016-03-08,2016-09-06,66.23%,No,3,9
TRENT,Yes,2016-04-01,2016-09-28,31.11%,No,4,9
TRENT,Yes,2016-04-04,2016-10-03,39.41%,No,4,10
TRENT,Yes,2016-07-28,2017-01-24,36.69%,No,7,1
TRENT,Yes,2016-08-01,2017-01-30,30.50%,No,8,1
TRENT,Yes,2016-08-05,2017-02-01,29.30%,No,8,2
TRENT,Yes,2016-10-06,2017-04-05,25.29%,No,10,4
TRENT,Yes,2016-11-04,2017-05-03,28.52%,No,11,5
TRENT,Yes,2016-12-01,2017-05-30,36.40%,No,12,5
TRENT,Yes,2016-12-05,2017-06-05,26.24%,No,12,6
TRENT,Yes,2017-05-19,2017-11-15,25.61%,No,5,11
TRENT,Yes,2017-06-01,2017-11-28,44.41%,No,6,11
TRENT,Yes,2017-06-05,2017-12-04,30.49%,No,6,12
TRENT,Yes,2018-12-31,2019-07-01,25.37%,No,12,7
TRENT,Yes,2019-01-01,2019-07-01,25.49%,No,1,7
TRENT,Yes,2019-05-02,2019-10-29,47.16%,No,5,10
TRENT,Yes,2021-01-01,2021-06-30,25.97%,No,1,6
TRENT,Yes,2021-09-20,2022-03-21,30.76%,No,9,3
TRENT,Yes,2022-01-31,2022-08-01,26.33%,No,1,8
TRENT,Yes,2022-07-01,2022-12-28,25.42%,No,7,12
TRENT,Yes,2023-02-01,2023-07-31,44.71%,No,2,7
TRENT,Yes,2023-09-01,2024-02-28,90.24%,No,9,2
TRENT,Yes,2023-11-01,2024-04-29,96.31%,No,11,4
TVSMOTOR,Yes,2016-04-28,2016-10-25,27.93%,No,4,10
TVSMOTOR,Yes,2016-05-02,2016-11-01,26.59%,No,5,11
TVSMOTOR,Yes,2016-06-03,2016-11-30,26.12%,No,6,11
TVSMOTOR,Yes,2016-06-10,2016-12-07,26.17%,No,6,12
TVSMOTOR,Yes,2016-07-07,2017-01-03,26.53%,No,7,1
TVSMOTOR,Yes,2016-08-01,2017-01-30,32.12%,No,8,1
TVSMOTOR,Yes,2016-08-05,2017-02-01,30.46%,No,8,2
TVSMOTOR,Yes,2016-09-01,2017-02-28,31.39%,No,9,2
TVSMOTOR,Yes,2016-09-02,2017-03-01,28.37%,No,9,3
TVSMOTOR,Yes,2016-11-03,2017-05-02,26.61%,No,11,5
TVSMOTOR,Yes,2016-12-01,2017-05-30,47.66%,No,12,5
TVSMOTOR,Yes,2016-12-05,2017-06-05,52.44%,No,12,6
TVSMOTOR,Yes,2017-01-02,2017-07-03,50.68%,No,1,7
TVSMOTOR,Yes,2017-02-01,2017-07-31,48.08%,No,2,7
TVSMOTOR,Yes,2017-02-02,2017-08-01,53.59%,No,2,8
TVSMOTOR,Yes,2017-03-01,2017-08-28,42.61%,No,3,8
TVSMOTOR,Yes,2017-03-06,2017-09-04,44.67%,No,3,9
TVSMOTOR,Yes,2017-05-02,2017-10-30,45.83%,No,5,10
TVSMOTOR,Yes,2021-01-01,2021-06-30,27.16%,No,1,6
TVSMOTOR,Yes,2022-01-31,2022-08-01,53.78%,No,1,8
TVSMOTOR,Yes,2022-04-01,2022-09-28,62.43%,No,4,9
TVSMOTOR,Yes,2022-07-01,2022-12-28,25.83%,No,7,12
TVSMOTOR,Yes,2023-10-03,2024-04-01,40.36%,No,10,4
TVSMOTOR,Yes,2023-11-01,2024-04-29,31.00%,No,11,4
ULTRACEMCO,Yes,2016-01-05,2016-07-04,25.08%,No,1,7
ULTRACEMCO,Yes,2016-02-01,2016-08-01,33.58%,No,2,8
ULTRACEMCO,Yes,2016-03-01,2016-08-29,31.46%,No,3,8
ULTRACEMCO,Yes,2016-03-08,2016-09-06,38.51%,No,3,9
ULTRACEMCO,Yes,2016-04-05,2016-10-03,27.06%,No,4,10
ULTRACEMCO,Yes,2016-05-02,2016-11-01,25.56%,No,5,11
ULTRACEMCO,Yes,2016-11-15,2017-05-15,31.91%,No,11,5
ULTRACEMCO,Yes,2016-12-16,2017-06-14,27.54%,No,12,6
ULTRACEMCO,Yes,2018-10-23,2019-04-22,25.76%,No,10,4
ULTRACEMCO,Yes,2018-11-01,2019-04-30,28.19%,No,11,4
ULTRACEMCO,Yes,2019-02-01,2019-07-31,25.10%,No,2,7
ULTRACEMCO,Yes,2021-01-01,2021-06-30,28.07%,No,1,6
ULTRACEMCO,Yes,2022-06-03,2022-11-30,25.34%,No,6,11
ULTRACEMCO,Yes,2022-06-06,2022-12-05,29.72%,No,6,12
ULTRACEMCO,Yes,2023-07-05,2024-01-01,25.48%,No,7,1
ULTRACEMCO,Yes,2023-08-11,2024-02-07,25.74%,No,8,2
UNIONBANK,Yes,2016-01-20,2016-07-18,26.35%,No,1,7
UNIONBANK,Yes,2016-02-26,2016-08-24,27.26%,No,2,8
UNIONBANK,Yes,2016-05-05,2016-11-01,25.50%,No,5,11
UNIONBANK,Yes,2016-06-01,2016-11-28,33.68%,No,6,11
UNIONBANK,Yes,2016-06-06,2016-12-05,26.55%,No,6,12
UNIONBANK,Yes,2016-08-08,2017-02-06,30.81%,No,8,2
UNIONBANK,Yes,2016-11-04,2017-05-03,33.26%,No,11,5
UNIONBANK,Yes,2018-07-16,2019-01-14,26.68%,No,7,1
UNIONBANK,Yes,2018-09-27,2019-03-26,35.43%,No,9,3
UNIONBANK,Yes,2018-10-01,2019-04-01,39.31%,No,10,4
UNIONBANK,Yes,2021-04-16,2021-10-13,28.88%,No,4,10
UNIONBANK,Yes,2021-08-02,2022-01-31,28.80%,No,8,1
UNIONBANK,Yes,2022-03-22,2022-09-19,27.21%,No,3,9
UNIONBANK,Yes,2022-05-02,2022-10-31,47.39%,No,5,10
UNIONBANK,Yes,2022-07-01,2022-12-28,130.14%,No,7,12
UNIONBANK,Yes,2022-09-01,2023-02-28,57.86%,No,9,2
UNIONBANK,Yes,2022-10-31,2023-05-02,41.93%,No,10,5
UNIONBANK,Yes,2023-03-01,2023-08-28,41.38%,No,3,8
UNIONBANK,Yes,2023-11-01,2024-04-29,51.82%,No,11,4
UNIONBANK,Yes,2023-12-01,2024-05-29,42.46%,No,12,5
UNIONBANK,Yes,2023-12-04,2024-06-03,48.86%,No,12,6
UNITDSPR,Yes,2024-05-30,2024-11-26,29.51%,No,5,11
UNITDSPR,Yes,2024-06-03,2024-12-02,30.23%,No,6,12
UNITDSPR,Yes,2024-07-01,2024-12-30,28.24%,No,7,12
UNITDSPR,Yes,2024-07-05,2025-01-01,32.85%,No,7,1
UPL,Yes,2015-11-30,2016-05-30,42.33%,No,11,5
UPL,Yes,2015-12-01,2016-05-30,39.19%,No,12,5
