Symbol,Increased_25_pct,Start_Date,End_Date,Percentage_Change,In_2020
GAIL,Yes,18/06/20,15/12/20,29.06%,Yes
GAIL,Yes,19/06/20,16/12/20,25.03%,Yes
GAIL,Yes,10/07/20,06/01/21,30.86%,Yes
GAIL,Yes,13/07/20,11/01/21,34.22%,Yes
GAIL,Yes,14/07/20,11/01/21,37.00%,Yes
GAIL,Yes,15/07/20,11/01/21,39.97%,Yes
GAIL,Yes,16/07/20,12/01/21,46.15%,Yes
GAIL,Yes,17/07/20,13/01/21,40.06%,Yes
GAIL,Yes,20/07/20,18/01/21,37.62%,Yes
GAIL,Yes,21/07/20,18/01/21,32.85%,Yes
GAIL,Yes,22/07/20,18/01/21,35.26%,Yes
GAIL,Yes,23/07/20,19/01/21,36.51%,Yes
GAIL,Yes,24/07/20,20/01/21,38.62%,Yes
GAIL,Yes,27/07/20,25/01/21,36.36%,Yes
GAIL,Yes,28/07/20,25/01/21,36.22%,Yes
GAIL,Yes,29/07/20,25/01/21,34.56%,Yes
GAIL,Yes,30/07/20,27/01/21,34.73%,Yes
GAIL,Yes,31/07/20,27/01/21,34.66%,Yes
GAIL,Yes,03/08/20,01/02/21,37.98%,Yes
GAIL,Yes,04/08/20,01/02/21,39.39%,Yes
GAIL,Yes,05/08/20,01/02/21,39.17%,Yes
GAIL,Yes,06/08/20,02/02/21,38.20%,Yes
GAIL,Yes,07/08/20,03/02/21,37.20%,Yes
GAIL,Yes,10/08/20,08/02/21,37.99%,Yes
GAIL,Yes,11/08/20,08/02/21,37.63%,Yes
GAIL,Yes,12/08/20,08/02/21,36.58%,Yes
GAIL,Yes,13/08/20,09/02/21,37.13%,Yes
GAIL,Yes,14/08/20,10/02/21,41.91%,Yes
GAIL,Yes,17/08/20,15/02/21,39.65%,Yes
GAIL,Yes,18/08/20,15/02/21,40.65%,Yes
GAIL,Yes,19/08/20,15/02/21,34.42%,Yes
GAIL,Yes,20/08/20,16/02/21,33.65%,Yes
GAIL,Yes,21/08/20,17/02/21,34.62%,Yes
GAIL,Yes,24/08/20,22/02/21,43.24%,Yes
GAIL,Yes,25/08/20,22/02/21,45.97%,Yes
GAIL,Yes,26/08/20,22/02/21,45.76%,Yes
GAIL,Yes,27/08/20,23/02/21,51.38%,Yes
GAIL,Yes,28/08/20,24/02/21,50.61%,Yes
GAIL,Yes,31/08/20,01/03/21,53.97%,Yes
GAIL,Yes,01/09/20,01/03/21,52.77%,Yes
GAIL,Yes,02/09/20,01/03/21,51.36%,Yes
GAIL,Yes,03/09/20,02/03/21,50.43%,Yes
GAIL,Yes,04/09/20,03/03/21,52.74%,Yes
GAIL,Yes,07/09/20,08/03/21,64.08%,Yes
GAIL,Yes,08/09/20,08/03/21,66.16%,Yes
GAIL,Yes,09/09/20,08/03/21,72.55%,Yes
GAIL,Yes,10/09/20,09/03/21,67.30%,Yes
GAIL,Yes,11/09/20,10/03/21,65.87%,Yes
GAIL,Yes,14/09/20,15/03/21,59.11%,Yes
GAIL,Yes,15/09/20,15/03/21,58.85%,Yes
GAIL,Yes,16/09/20,15/03/21,59.28%,Yes
GAIL,Yes,17/09/20,16/03/21,60.88%,Yes
GAIL,Yes,18/09/20,17/03/21,53.15%,Yes
GAIL,Yes,21/09/20,22/03/21,60.98%,Yes
GAIL,Yes,22/09/20,22/03/21,68.73%,Yes
GAIL,Yes,23/09/20,22/03/21,65.68%,Yes
GAIL,Yes,24/09/20,23/03/21,68.06%,Yes
GAIL,Yes,25/09/20,24/03/21,59.58%,Yes
GAIL,Yes,28/09/20,30/03/21,55.74%,Yes
GAIL,Yes,29/09/20,30/03/21,56.99%,Yes
GAIL,Yes,30/09/20,30/03/21,58.26%,Yes
GAIL,Yes,01/10/20,30/03/21,55.39%,Yes
GAIL,Yes,05/10/20,05/04/21,60.99%,Yes
GAIL,Yes,06/10/20,05/04/21,59.62%,Yes
GAIL,Yes,07/10/20,05/04/21,61.55%,Yes
GAIL,Yes,08/10/20,06/04/21,65.95%,Yes
GAIL,Yes,09/10/20,07/04/21,67.92%,Yes
GAIL,Yes,12/10/20,12/04/21,64.32%,Yes
GAIL,Yes,13/10/20,12/04/21,65.70%,Yes
GAIL,Yes,14/10/20,12/04/21,66.70%,Yes
GAIL,Yes,15/10/20,13/04/21,75.17%,Yes
GAIL,Yes,16/10/20,15/04/21,73.72%,Yes
GAIL,Yes,19/10/20,19/04/21,61.89%,Yes
GAIL,Yes,20/10/20,19/04/21,65.19%,Yes
GAIL,Yes,21/10/20,19/04/21,61.52%,Yes
GAIL,Yes,22/10/20,20/04/21,57.35%,Yes
GAIL,Yes,23/10/20,22/04/21,58.12%,Yes
GAIL,Yes,26/10/20,26/04/21,57.81%,Yes
GAIL,Yes,27/10/20,26/04/21,60.25%,Yes
GAIL,Yes,28/10/20,26/04/21,62.37%,Yes
GAIL,Yes,29/10/20,27/04/21,63.61%,Yes
GAIL,Yes,30/10/20,28/04/21,63.31%,Yes
GAIL,Yes,02/11/20,03/05/21,70.00%,Yes
GAIL,Yes,03/11/20,03/05/21,70.00%,Yes
GAIL,Yes,04/11/20,03/05/21,71.22%,Yes
GAIL,Yes,05/11/20,04/05/21,70.61%,Yes
GAIL,Yes,06/11/20,05/05/21,75.46%,Yes
GAIL,Yes,09/11/20,10/05/21,85.44%,Yes
GAIL,Yes,10/11/20,10/05/21,77.84%,Yes
GAIL,Yes,11/11/20,10/05/21,72.57%,Yes
GAIL,Yes,12/11/20,11/05/21,80.59%,Yes
GAIL,Yes,13/11/20,12/05/21,80.12%,Yes
GAIL,Yes,14/11/20,14/05/21,69.51%,Yes
GAIL,Yes,17/11/20,17/05/21,69.91%,Yes
GAIL,Yes,18/11/20,17/05/21,69.19%,Yes
GAIL,Yes,19/11/20,18/05/21,69.34%,Yes
GAIL,Yes,20/11/20,19/05/21,62.74%,Yes
GAIL,Yes,23/11/20,24/05/21,56.04%,Yes
GAIL,Yes,24/11/20,24/05/21,56.98%,Yes
GAIL,Yes,25/11/20,24/05/21,53.91%,Yes
GAIL,Yes,26/11/20,25/05/21,56.67%,Yes
GAIL,Yes,27/11/20,26/05/21,53.79%,Yes
GAIL,Yes,01/12/20,31/05/21,49.97%,Yes
GAIL,Yes,02/12/20,31/05/21,42.26%,Yes
GAIL,Yes,03/12/20,01/06/21,40.83%,Yes
GAIL,Yes,04/12/20,02/06/21,37.62%,Yes
GAIL,Yes,07/12/20,07/06/21,42.75%,Yes
GAIL,Yes,08/12/20,07/06/21,43.52%,Yes
GAIL,Yes,09/12/20,07/06/21,42.64%,Yes
GAIL,Yes,10/12/20,08/06/21,45.07%,Yes
GAIL,Yes,11/12/20,09/06/21,33.93%,Yes
GAIL,Yes,14/12/20,14/06/21,34.98%,Yes
GAIL,Yes,15/12/20,14/06/21,35.20%,Yes
GAIL,Yes,16/12/20,14/06/21,36.12%,Yes
GAIL,Yes,17/12/20,15/06/21,36.54%,Yes
GAIL,Yes,18/12/20,16/06/21,34.25%,Yes
GAIL,Yes,21/12/20,21/06/21,40.48%,Yes
GAIL,Yes,22/12/20,21/06/21,35.98%,Yes
GAIL,Yes,23/12/20,21/06/21,36.27%,Yes
GAIL,Yes,24/12/20,22/06/21,34.15%,Yes
GAIL,Yes,28/12/20,28/06/21,29.77%,Yes
GAIL,Yes,29/12/20,28/06/21,28.62%,Yes
GAIL,Yes,30/12/20,28/06/21,29.29%,Yes
GAIL,Yes,31/12/20,29/06/21,28.00%,Yes
GAIL,Yes,01/01/21,30/06/21,25.61%,No
GAIL,Yes,23/09/22,22/03/23,27.19%,No
GAIL,Yes,26/09/22,27/03/23,27.08%,No
GAIL,Yes,27/09/22,27/03/23,25.02%,No
GAIL,Yes,28/09/22,27/03/23,25.82%,No
GAIL,Yes,29/09/22,28/03/23,25.83%,No
GAIL,Yes,30/09/22,29/03/23,25.78%,No
GAIL,Yes,03/10/22,03/04/23,28.52%,No
GAIL,Yes,04/10/22,03/04/23,25.43%,No
GAIL,Yes,07/10/22,05/04/23,25.95%,No
GAIL,Yes,11/10/22,10/04/23,27.56%,No
GAIL,Yes,12/10/22,10/04/23,27.34%,No
GAIL,Yes,13/10/22,11/04/23,28.80%,No
GAIL,Yes,14/10/22,12/04/23,32.44%,No
GAIL,Yes,17/10/22,17/04/23,34.35%,No
GAIL,Yes,18/10/22,17/04/23,34.43%,No
GAIL,Yes,19/10/22,17/04/23,34.74%,No
GAIL,Yes,20/10/22,18/04/23,29.95%,No
GAIL,Yes,21/10/22,19/04/23,29.95%,No
GAIL,Yes,24/10/22,24/04/23,30.68%,No
GAIL,Yes,25/10/22,24/04/23,31.06%,No
GAIL,Yes,27/10/22,25/04/23,28.71%,No
GAIL,Yes,28/10/22,26/04/23,27.00%,No
GAIL,Yes,04/11/22,03/05/23,26.58%,No
GAIL,Yes,09/11/22,08/05/23,25.86%,No
GAIL,Yes,10/11/22,09/05/23,25.84%,No
GAIL,Yes,11/11/22,10/05/23,27.32%,No
GAIL,Yes,14/11/22,15/05/23,31.64%,No
GAIL,Yes,15/11/22,15/05/23,29.00%,No
GAIL,Yes,16/11/22,15/05/23,28.15%,No
GAIL,Yes,17/11/22,16/05/23,28.59%,No
GAIL,Yes,18/11/22,17/05/23,26.42%,No
GAIL,Yes,30/01/23,31/07/23,30.18%,No
GAIL,Yes,31/01/23,31/07/23,29.90%,No
GAIL,Yes,01/02/23,31/07/23,28.69%,No
GAIL,Yes,02/02/23,01/08/23,33.01%,No
GAIL,Yes,03/02/23,02/08/23,30.12%,No
GAIL,Yes,06/02/23,07/08/23,25.01%,No
GAIL,Yes,09/02/23,08/08/23,26.03%,No
GAIL,Yes,10/02/23,09/08/23,27.66%,No
GAIL,Yes,05/06/23,04/12/23,35.85%,No
GAIL,Yes,06/06/23,04/12/23,35.53%,No
GAIL,Yes,07/06/23,04/12/23,34.37%,No
GAIL,Yes,08/06/23,05/12/23,33.99%,No
GAIL,Yes,09/06/23,06/12/23,34.03%,No
GAIL,Yes,12/06/23,11/12/23,34.08%,No
GAIL,Yes,13/06/23,11/12/23,31.76%,No
GAIL,Yes,14/06/23,11/12/23,31.58%,No
GAIL,Yes,15/06/23,12/12/23,29.49%,No
GAIL,Yes,16/06/23,13/12/23,31.21%,No
GAIL,Yes,19/06/23,18/12/23,34.31%,No
GAIL,Yes,20/06/23,18/12/23,34.00%,No
GAIL,Yes,21/06/23,18/12/23,35.94%,No
GAIL,Yes,22/06/23,19/12/23,38.25%,No
GAIL,Yes,23/06/23,20/12/23,31.13%,No
GAIL,Yes,26/06/23,26/12/23,46.95%,No
GAIL,Yes,27/06/23,26/12/23,47.65%,No
GAIL,Yes,28/06/23,26/12/23,48.36%,No
GAIL,Yes,30/06/23,27/12/23,44.55%,No
GAIL,Yes,03/07/23,01/01/24,56.13%,No
GAIL,Yes,04/07/23,01/01/24,55.98%,No
GAIL,Yes,05/07/23,01/01/24,54.75%,No
GAIL,Yes,06/07/23,02/01/24,48.06%,No
GAIL,Yes,07/07/23,03/01/24,46.48%,No
GAIL,Yes,10/07/23,08/01/24,47.50%,No
GAIL,Yes,11/07/23,08/01/24,47.03%,No
GAIL,Yes,12/07/23,08/01/24,45.30%,No
GAIL,Yes,13/07/23,09/01/24,48.98%,No
GAIL,Yes,14/07/23,10/01/24,45.45%,No
GAIL,Yes,17/07/23,15/01/24,52.12%,No
GAIL,Yes,18/07/23,15/01/24,51.70%,No
GAIL,Yes,19/07/23,15/01/24,50.87%,No
GAIL,Yes,20/07/23,16/01/24,51.11%,No
GAIL,Yes,21/07/23,17/01/24,47.17%,No
GAIL,Yes,24/07/23,23/01/24,40.29%,No
GAIL,Yes,25/07/23,23/01/24,35.05%,No
GAIL,Yes,26/07/23,23/01/24,35.46%,No
GAIL,Yes,27/07/23,23/01/24,34.82%,No
GAIL,Yes,28/07/23,24/01/24,40.04%,No
GAIL,Yes,31/07/23,29/01/24,44.21%,No
GAIL,Yes,01/08/23,29/01/24,42.71%,No
GAIL,Yes,02/08/23,29/01/24,47.61%,No
GAIL,Yes,03/08/23,30/01/24,48.85%,No
GAIL,Yes,04/08/23,31/01/24,49.70%,No
GAIL,Yes,07/08/23,05/02/24,58.95%,No
GAIL,Yes,08/08/23,05/02/24,56.01%,No
GAIL,Yes,09/08/23,05/02/24,54.03%,No
GAIL,Yes,10/08/23,06/02/24,59.20%,No
GAIL,Yes,11/08/23,07/02/24,59.50%,No
GAIL,Yes,14/08/23,12/02/24,54.25%,No
GAIL,Yes,16/08/23,12/02/24,52.49%,No
GAIL,Yes,17/08/23,13/02/24,54.98%,No
GAIL,Yes,18/08/23,14/02/24,61.42%,No
GAIL,Yes,21/08/23,19/02/24,65.73%,No
GAIL,Yes,22/08/23,19/02/24,61.98%,No
GAIL,Yes,23/08/23,19/02/24,61.01%,No
GAIL,Yes,24/08/23,20/02/24,60.80%,No
GAIL,Yes,25/08/23,21/02/24,59.60%,No
GAIL,Yes,28/08/23,26/02/24,60.02%,No
GAIL,Yes,29/08/23,26/02/24,60.23%,No
GAIL,Yes,30/08/23,26/02/24,61.75%,No
GAIL,Yes,31/08/23,27/02/24,61.86%,No
GAIL,Yes,01/09/23,28/02/24,52.41%,No
GAIL,Yes,04/09/23,04/03/24,60.40%,No
GAIL,Yes,05/09/23,04/03/24,59.49%,No
GAIL,Yes,06/09/23,04/03/24,57.95%,No
GAIL,Yes,07/09/23,05/03/24,58.80%,No
GAIL,Yes,08/09/23,06/03/24,53.38%,No
GAIL,Yes,11/09/23,11/03/24,47.06%,No
GAIL,Yes,12/09/23,11/03/24,54.58%,No
GAIL,Yes,13/09/23,11/03/24,52.09%,No
GAIL,Yes,14/09/23,12/03/24,47.35%,No
GAIL,Yes,15/09/23,13/03/24,40.47%,No
GAIL,Yes,18/09/23,18/03/24,46.88%,No
GAIL,Yes,20/09/23,18/03/24,46.82%,No
GAIL,Yes,21/09/23,19/03/24,47.15%,No
GAIL,Yes,22/09/23,20/03/24,47.50%,No
GAIL,Yes,25/09/23,26/03/24,52.07%,No
GAIL,Yes,26/09/23,26/03/24,53.14%,No
GAIL,Yes,27/09/23,26/03/24,53.58%,No
GAIL,Yes,28/09/23,26/03/24,53.26%,No
GAIL,Yes,29/09/23,27/03/24,49.46%,No
GAIL,Yes,03/10/23,01/04/24,51.65%,No
GAIL,Yes,04/10/23,01/04/24,54.96%,No
GAIL,Yes,05/10/23,02/04/24,53.68%,No
GAIL,Yes,06/10/23,03/04/24,56.51%,No
GAIL,Yes,09/10/23,08/04/24,69.97%,No
GAIL,Yes,10/10/23,08/04/24,68.45%,No
GAIL,Yes,11/10/23,08/04/24,67.56%,No
GAIL,Yes,12/10/23,09/04/24,62.52%,No
GAIL,Yes,13/10/23,10/04/24,62.58%,No
GAIL,Yes,16/10/23,15/04/24,61.65%,No
GAIL,Yes,17/10/23,15/04/24,59.86%,No
GAIL,Yes,18/10/23,15/04/24,60.35%,No
GAIL,Yes,19/10/23,16/04/24,64.18%,No
GAIL,Yes,20/10/23,18/04/24,67.86%,No
GAIL,Yes,23/10/23,22/04/24,69.67%,No
GAIL,Yes,25/10/23,22/04/24,71.23%,No
GAIL,Yes,26/10/23,23/04/24,73.74%,No
GAIL,Yes,27/10/23,24/04/24,80.87%,No
GAIL,Yes,30/10/23,29/04/24,82.05%,No
GAIL,Yes,31/10/23,29/04/24,80.83%,No
GAIL,Yes,01/11/23,29/04/24,83.75%,No
GAIL,Yes,02/11/23,30/04/24,76.67%,No
GAIL,Yes,03/11/23,02/05/24,70.87%,No
GAIL,Yes,06/11/23,06/05/24,65.30%,No
GAIL,Yes,07/11/23,06/05/24,63.12%,No
GAIL,Yes,08/11/23,06/05/24,63.64%,No
GAIL,Yes,09/11/23,07/05/24,60.10%,No
GAIL,Yes,10/11/23,08/05/24,65.15%,No
GAIL,Yes,13/11/23,13/05/24,57.86%,No
GAIL,Yes,15/11/23,13/05/24,56.86%,No
GAIL,Yes,16/11/23,14/05/24,63.21%,No
GAIL,Yes,17/11/23,15/05/24,63.98%,No
GAIL,Yes,20/11/23,21/05/24,69.07%,No
GAIL,Yes,21/11/23,21/05/24,68.53%,No
GAIL,Yes,22/11/23,21/05/24,70.09%,No
GAIL,Yes,23/11/23,21/05/24,68.53%,No
GAIL,Yes,24/11/23,22/05/24,66.28%,No
GAIL,Yes,28/11/23,27/05/24,66.62%,No
GAIL,Yes,29/11/23,27/05/24,65.82%,No
GAIL,Yes,30/11/23,28/05/24,56.76%,No
GAIL,Yes,01/12/23,29/05/24,52.13%,No
GAIL,Yes,04/12/23,03/06/24,67.73%,No
GAIL,Yes,05/12/23,03/06/24,69.58%,No
GAIL,Yes,06/12/23,03/06/24,69.28%,No
GAIL,Yes,07/12/23,04/06/24,38.15%,No
GAIL,Yes,08/12/23,05/06/24,43.39%,No
GAIL,Yes,11/12/23,10/06/24,52.20%,No
GAIL,Yes,12/12/23,10/06/24,54.73%,No
GAIL,Yes,13/12/23,10/06/24,52.20%,No
GAIL,Yes,14/12/23,11/06/24,50.81%,No
GAIL,Yes,15/12/23,12/06/24,53.37%,No
GAIL,Yes,18/12/23,18/06/24,58.02%,No
GAIL,Yes,19/12/23,18/06/24,58.73%,No
GAIL,Yes,20/12/23,18/06/24,66.39%,No
GAIL,Yes,21/12/23,18/06/24,62.90%,No
GAIL,Yes,22/12/23,19/06/24,47.22%,No
GAIL,Yes,26/12/23,24/06/24,42.40%,No
GAIL,Yes,27/12/23,24/06/24,44.41%,No
GAIL,Yes,28/12/23,25/06/24,39.92%,No
GAIL,Yes,29/12/23,26/06/24,35.78%,No
GAIL,Yes,01/01/24,01/07/24,38.09%,No
GAIL,Yes,02/01/24,01/07/24,39.90%,No
GAIL,Yes,03/01/24,01/07/24,41.54%,No
GAIL,Yes,04/01/24,02/07/24,40.11%,No
GAIL,Yes,05/01/24,03/07/24,38.72%,No
GAIL,Yes,08/01/24,08/07/24,47.91%,No
GAIL,Yes,09/01/24,08/07/24,47.59%,No
GAIL,Yes,10/01/24,08/07/24,48.56%,No
GAIL,Yes,11/01/24,09/07/24,48.55%,No
GAIL,Yes,12/01/24,10/07/24,45.56%,No
GAIL,Yes,15/01/24,15/07/24,48.04%,No
GAIL,Yes,16/01/24,15/07/24,46.54%,No
GAIL,Yes,17/01/24,15/07/24,49.04%,No
GAIL,Yes,18/01/24,16/07/24,47.17%,No
GAIL,Yes,19/01/24,18/07/24,40.23%,No
GAIL,Yes,23/01/24,22/07/24,46.20%,No
GAIL,Yes,24/01/24,22/07/24,39.67%,No
GAIL,Yes,25/01/24,23/07/24,37.03%,No
GAIL,Yes,29/01/24,29/07/24,39.22%,No
GAIL,Yes,30/01/24,29/07/24,39.02%,No
GAIL,Yes,31/01/24,29/07/24,38.54%,No
GAIL,Yes,01/02/24,30/07/24,38.77%,No
GAIL,Yes,02/02/24,31/07/24,39.68%,No
GAIL,Yes,05/02/24,05/08/24,27.52%,No
GAIL,Yes,07/02/24,05/08/24,25.49%,No
GAIL,Yes,09/02/24,07/08/24,34.90%,No
GAIL,Yes,12/02/24,12/08/24,37.38%,No
GAIL,Yes,13/02/24,12/08/24,36.13%,No
GAIL,Yes,14/02/24,12/08/24,31.57%,No
GAIL,Yes,19/02/24,19/08/24,29.96%,No
GAIL,Yes,20/02/24,19/08/24,29.85%,No
GAIL,Yes,21/02/24,19/08/24,32.52%,No
GAIL,Yes,22/02/24,20/08/24,29.89%,No
GAIL,Yes,23/02/24,21/08/24,31.27%,No
GAIL,Yes,26/02/24,26/08/24,29.19%,No
GAIL,Yes,27/02/24,26/08/24,30.33%,No
GAIL,Yes,28/02/24,26/08/24,31.17%,No
GAIL,Yes,29/02/24,27/08/24,29.78%,No
GAIL,Yes,01/03/24,28/08/24,27.87%,No
GAIL,Yes,13/03/24,09/09/24,29.08%,No
GAIL,Yes,19/03/24,16/09/24,25.95%,No
GAIL,Yes,20/03/24,16/09/24,25.19%,No
GAIL,Yes,21/03/24,17/09/24,25.52%,No
GAIL,Yes,22/03/24,18/09/24,25.18%,No
GAIL,Yes,01/04/24,30/09/24,31.77%,No
GAIL,Yes,02/04/24,30/09/24,31.09%,No
GAIL,Yes,03/04/24,30/09/24,27.07%,No
GAIL,Yes,04/04/24,01/10/24,28.56%,No
GAIL,Yes,05/04/24,03/10/24,25.98%,No
TVSMOTOR,Yes,28/04/16,25/10/16,27.93%,No
TVSMOTOR,Yes,29/04/16,26/10/16,25.06%,No
TVSMOTOR,Yes,02/05/16,01/11/16,26.59%,No
TVSMOTOR,Yes,03/05/16,01/11/16,40.46%,No
TVSMOTOR,Yes,04/05/16,01/11/16,38.89%,No
TVSMOTOR,Yes,05/05/16,01/11/16,36.31%,No
TVSMOTOR,Yes,06/05/16,02/11/16,33.40%,No
TVSMOTOR,Yes,09/05/16,07/11/16,29.73%,No
TVSMOTOR,Yes,10/05/16,07/11/16,30.68%,No
TVSMOTOR,Yes,11/05/16,07/11/16,31.63%,No
TVSMOTOR,Yes,12/05/16,08/11/16,32.27%,No
TVSMOTOR,Yes,13/05/16,09/11/16,28.61%,No
TVSMOTOR,Yes,03/06/16,30/11/16,26.12%,No
TVSMOTOR,Yes,10/06/16,07/12/16,26.17%,No
TVSMOTOR,Yes,13/06/16,12/12/16,28.09%,No
TVSMOTOR,Yes,14/06/16,12/12/16,27.03%,No
TVSMOTOR,Yes,15/06/16,12/12/16,26.25%,No
TVSMOTOR,Yes,16/06/16,13/12/16,31.21%,No
TVSMOTOR,Yes,17/06/16,14/12/16,30.02%,No
TVSMOTOR,Yes,20/06/16,19/12/16,28.61%,No
TVSMOTOR,Yes,21/06/16,19/12/16,27.35%,No
TVSMOTOR,Yes,22/06/16,19/12/16,27.89%,No
TVSMOTOR,Yes,23/06/16,20/12/16,25.85%,No
TVSMOTOR,Yes,24/06/16,21/12/16,25.26%,No
TVSMOTOR,Yes,07/07/16,03/01/17,26.53%,No
TVSMOTOR,Yes,08/07/16,04/01/17,26.81%,No
TVSMOTOR,Yes,11/07/16,09/01/17,29.28%,No
TVSMOTOR,Yes,12/07/16,09/01/17,26.60%,No
TVSMOTOR,Yes,13/07/16,09/01/17,25.15%,No
TVSMOTOR,Yes,14/07/16,10/01/17,26.32%,No
TVSMOTOR,Yes,18/07/16,16/01/17,27.20%,No
TVSMOTOR,Yes,19/07/16,16/01/17,27.71%,No
TVSMOTOR,Yes,20/07/16,16/01/17,27.18%,No
TVSMOTOR,Yes,21/07/16,17/01/17,26.36%,No
TVSMOTOR,Yes,22/07/16,18/01/17,27.71%,No
TVSMOTOR,Yes,25/07/16,23/01/17,27.02%,No
TVSMOTOR,Yes,26/07/16,23/01/17,31.22%,No
TVSMOTOR,Yes,27/07/16,23/01/17,32.64%,No
TVSMOTOR,Yes,28/07/16,24/01/17,38.38%,No
TVSMOTOR,Yes,29/07/16,25/01/17,35.06%,No
TVSMOTOR,Yes,01/08/16,30/01/17,32.12%,No
TVSMOTOR,Yes,02/08/16,30/01/17,29.97%,No
TVSMOTOR,Yes,03/08/16,30/01/17,30.64%,No
TVSMOTOR,Yes,04/08/16,31/01/17,29.48%,No
TVSMOTOR,Yes,05/08/16,01/02/17,30.46%,No
TVSMOTOR,Yes,08/08/16,06/02/17,30.47%,No
TVSMOTOR,Yes,09/08/16,06/02/17,32.81%,No
TVSMOTOR,Yes,10/08/16,06/02/17,33.83%,No
TVSMOTOR,Yes,11/08/16,07/02/17,32.15%,No
TVSMOTOR,Yes,12/08/16,08/02/17,33.28%,No
TVSMOTOR,Yes,16/08/16,13/02/17,37.85%,No
TVSMOTOR,Yes,17/08/16,13/02/17,31.91%,No
TVSMOTOR,Yes,18/08/16,14/02/17,31.91%,No
TVSMOTOR,Yes,19/08/16,15/02/17,32.04%,No
TVSMOTOR,Yes,22/08/16,20/02/17,39.69%,No
TVSMOTOR,Yes,23/08/16,20/02/17,39.48%,No
TVSMOTOR,Yes,24/08/16,20/02/17,39.37%,No
TVSMOTOR,Yes,25/08/16,21/02/17,40.26%,No
TVSMOTOR,Yes,26/08/16,22/02/17,41.26%,No
TVSMOTOR,Yes,29/08/16,27/02/17,40.30%,No
TVSMOTOR,Yes,30/08/16,27/02/17,34.06%,No
TVSMOTOR,Yes,31/08/16,27/02/17,34.06%,No
TVSMOTOR,Yes,01/09/16,28/02/17,31.39%,No
TVSMOTOR,Yes,02/09/16,01/03/17,28.37%,No
TVSMOTOR,Yes,06/09/16,06/03/17,28.35%,No
TVSMOTOR,Yes,07/09/16,06/03/17,29.23%,No
TVSMOTOR,Yes,08/09/16,07/03/17,26.23%,No
TVSMOTOR,Yes,09/09/16,08/03/17,27.16%,No
TVSMOTOR,Yes,12/09/16,14/03/17,36.68%,No
TVSMOTOR,Yes,14/09/16,14/03/17,34.75%,No
TVSMOTOR,Yes,15/09/16,14/03/17,36.42%,No
TVSMOTOR,Yes,16/09/16,15/03/17,30.61%,No
TVSMOTOR,Yes,19/09/16,20/03/17,31.04%,No
TVSMOTOR,Yes,20/09/16,20/03/17,32.95%,No
TVSMOTOR,Yes,21/09/16,20/03/17,32.45%,No
TVSMOTOR,Yes,22/09/16,21/03/17,26.38%,No
TVSMOTOR,Yes,03/11/16,02/05/17,26.61%,No
TVSMOTOR,Yes,04/11/16,03/05/17,27.11%,No
TVSMOTOR,Yes,07/11/16,08/05/17,29.34%,No
TVSMOTOR,Yes,08/11/16,08/05/17,28.91%,No
TVSMOTOR,Yes,09/11/16,08/05/17,32.73%,No
TVSMOTOR,Yes,10/11/16,09/05/17,31.92%,No
TVSMOTOR,Yes,11/11/16,10/05/17,37.09%,No
TVSMOTOR,Yes,15/11/16,15/05/17,51.44%,No
TVSMOTOR,Yes,16/11/16,15/05/17,46.71%,No
TVSMOTOR,Yes,17/11/16,16/05/17,47.21%,No
TVSMOTOR,Yes,18/11/16,17/05/17,47.65%,No
TVSMOTOR,Yes,21/11/16,22/05/17,53.59%,No
TVSMOTOR,Yes,22/11/16,22/05/17,51.48%,No
TVSMOTOR,Yes,23/11/16,22/05/17,49.03%,No
TVSMOTOR,Yes,24/11/16,23/05/17,46.19%,No
TVSMOTOR,Yes,25/11/16,24/05/17,48.11%,No
TVSMOTOR,Yes,28/11/16,29/05/17,51.18%,No
TVSMOTOR,Yes,29/11/16,29/05/17,49.28%,No
TVSMOTOR,Yes,30/11/16,29/05/17,43.14%,No
TVSMOTOR,Yes,01/12/16,30/05/17,47.66%,No
TVSMOTOR,Yes,02/12/16,31/05/17,50.66%,No
TVSMOTOR,Yes,05/12/16,05/06/17,52.44%,No
TVSMOTOR,Yes,06/12/16,05/06/17,53.26%,No
TVSMOTOR,Yes,07/12/16,05/06/17,50.86%,No
TVSMOTOR,Yes,08/12/16,06/06/17,48.04%,No
TVSMOTOR,Yes,09/12/16,07/06/17,47.95%,No
TVSMOTOR,Yes,12/12/16,12/06/17,50.76%,No
TVSMOTOR,Yes,13/12/16,12/06/17,44.98%,No
TVSMOTOR,Yes,14/12/16,12/06/17,45.77%,No
TVSMOTOR,Yes,15/12/16,13/06/17,46.87%,No
TVSMOTOR,Yes,16/12/16,14/06/17,45.03%,No
TVSMOTOR,Yes,19/12/16,19/06/17,47.15%,No
TVSMOTOR,Yes,20/12/16,19/06/17,49.35%,No
TVSMOTOR,Yes,21/12/16,19/06/17,49.13%,No
TVSMOTOR,Yes,22/12/16,20/06/17,49.74%,No
TVSMOTOR,Yes,23/12/16,21/06/17,47.74%,No
TVSMOTOR,Yes,26/12/16,27/06/17,46.11%,No
TVSMOTOR,Yes,27/12/16,27/06/17,52.32%,No
TVSMOTOR,Yes,28/12/16,27/06/17,51.54%,No
TVSMOTOR,Yes,29/12/16,27/06/17,46.89%,No
TVSMOTOR,Yes,30/12/16,28/06/17,48.80%,No
